,id,name,year,rank_year,artists,primary_artist_id,artist_image,artist_genres,duration,explicit,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
74,0YqhqbLNpfQetrwuLaVTiK,Oh Girl,1990,75,['Paul Young'],6rqU9HQ57NYGBnBzbrY3a4,https://i.scdn.co/image/ab6761610000e5eb8b1b108617e384c85ad5c3ec,"['album rock', 'art rock', 'classic rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",216373,False,56,0.57,0.575,9,-7.032,0.0318,0.267,0.0,0.0823,0.421,135.903
75,34u3Bj1KVxKWfA07yDJ2vG,Wicked Game,1990,76,['Chris Isaak'],7290H8m1Dwt8G7jm1y9CQx,https://i.scdn.co/image/77557bd787b931e19c19243d495c377cf73b2224,['mellow gold'],289066,False,21,0.661,0.3,9,-18.055,0.0294,0.688,0.0118,0.0839,0.359,112.327
76,6wBMTv8yTiNh50fqTkT0JC,Everybody Everybody,1990,77,['Black Box'],6tsRo8ErXzpHk3tQeH6GBW,https://i.scdn.co/image/ab6761610000e5ebf067b7c3286abe822fab7242,"['diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house']",247001,False,56,0.712,0.785,5,-6.418,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643
77,6825upeGpYA3rrEosDKsGR,Ooops Up,1990,78,['SNAP!'],2FrKQPjJe4pVMZOgm0ESOx,https://i.scdn.co/image/d9a26c5882129302d5d283c6644e6b53cc416d62,"['diva house', 'eurodance', 'europop', 'german techno', 'hip house']",402214,False,49,0.862,0.493,4,-14.19,0.102,0.00845,0.0,0.26,0.533,102.887
78,50DAHcCqneoupFyh96P2GP,Poison,1990,79,['Bell Biv DeVoe'],2zFZiWQJFFshzojycnXoTL,https://i.scdn.co/image/cf133c3918ee70ed786b6af3450e4bf044d6c225,"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",261866,False,58,0.815,0.587,6,-10.161,0.237,0.00179,0.0193,0.645,0.754,111.762
79,6YUj5lBp9miFc2g6bpjIqR,I can't stand it,1990,80,['Twenty 4 Seven Ft. Capt. Hollywood'],28BJpJ8m7ocnhBS5RMG8X1,,[],249412,False,39,0.695,0.829,8,-12.61,0.0494,0.00212,0.000242,0.307,0.965,122.783
80,2lvk6CUSHz4j8huQ25gH54,Have You Seen Her,1990,81,['MC Hammer'],2rblp9fJo16ZPTcKDtlmKW,https://i.scdn.co/image/af25ffffde1eb2051221017fa0424d906eaf2e94,"['hip hop', 'hip house', 'new jack swing', 'rap']",282800,False,46,0.775,0.378,6,-14.892,0.102,0.207,5.3e-06,0.107,0.86,144.16
81,7MZzwdBfX8Dq0xFLFfxtdJ,Got To Have Your Love,1990,82,['Mantronix'],0grZF2s6ADKiTGwf8EVZEY,https://i.scdn.co/image/c409b941bdfe519167b8a8e4fd84d968915d9063,"['electro', 'hip hop', 'hip house', 'old school hip hop']",383333,False,45,0.763,0.505,10,-13.669,0.0753,0.179,0.00107,0.0497,0.96,105.632
82,17hdos7cv1vAvcfoTU4Pym,The Only One I Know,1990,83,['The Charlatans'],5fScAXreYFnuqwOgBsJgSd,https://i.scdn.co/image/ab6761610000e5eb0b08239f4148d2dd5cd12c2a,"['britpop', 'dance rock', 'madchester']",238120,False,5,0.543,0.572,5,-13.124,0.0317,0.0685,0.00119,0.0823,0.533,113.312
83,5EBWCGlCn65HM8Hglrc5V1,Come Back To Me,1990,84,['Janet Jackson'],4qwGe91Bz9K2T8jXTZ815W,https://i.scdn.co/image/ab6761610000e5eb68ab782284f90f0685619bb7,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",332840,False,45,0.437,0.396,5,-13.083,0.0265,0.595,0.0188,0.142,0.0648,77.906
84,0DnGfA1r8pAssJCuq4ojla,Still Got The Blues,1990,85,['Gary Moore'],23wr9RJZg0PmYvVFyNkQ4j,https://i.scdn.co/image/ab6761610000e5eb445df6e3ccdb1684b75ab7b6,"['album rock', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'rock']",370866,False,68,0.189,0.39,9,-14.497,0.0353,0.257,0.000152,0.122,0.32,169.563
85,2QqbBVwpyJn7SL7thga35w,Tonight,1990,86,['New Kids On The Block'],55qiaow2sDYtjqu1mwRua6,https://i.scdn.co/image/ab6761610000e5eba89a99a0ab794853e049ba6a,"['boy band', 'dance pop']",207466,False,53,0.469,0.386,2,-12.112,0.0272,0.103,1.2e-05,0.291,0.383,102.476
86,33GJ5M8Pluf119G1PObkZM,"My, My, My",1990,87,['Johnny Gill'],7oHzn7edwmrYClrPRINkbn,https://i.scdn.co/image/6a7582cabd9f40e6e908f0620dca338be429511b,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",322266,False,48,0.544,0.598,0,-10.324,0.0543,0.0901,0.0,0.0653,0.63,74.024
87,6aKxDL6KiKCHYsQyDq7Vgd,Fantasy,1990,88,['Black Box'],6tsRo8ErXzpHk3tQeH6GBW,https://i.scdn.co/image/ab6761610000e5ebf067b7c3286abe822fab7242,"['diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house']",312986,False,53,0.713,0.664,7,-9.095,0.046,0.00692,0.00184,0.163,0.49,98.102
88,1tD5V1p3KJJbSeHAsL1YyT,Hear The Drummer (Get Wicked) - Radio Edit,1990,89,['Chad Jackson'],1mxVYHIBmGP50oNis3kn8F,https://i.scdn.co/image/ab67616d0000b273dfb4e3d4f1e38915e3bc27fa,['hip house'],224066,False,38,0.672,0.956,10,-8.203,0.0727,0.00206,0.0469,0.0436,0.652,108.3
89,5HRaxiZNh5CDACzSSYleHx,Get A Life,1990,90,['Soul II Soul'],2sIx6SmAMw9IBySG3Uj0jf,https://i.scdn.co/image/ab6761610000e5eb30b45afbbef08e6149747efd,"['british soul', 'funk', 'hip house', 'post-disco', 'quiet storm', 'urban contemporary']",224173,False,47,0.761,0.715,10,-11.699,0.0669,0.00321,0.0989,0.0484,0.715,101.132
90,1Ezs8eYxuZjhlgyoI1Bo76,Play That Funky Music,1990,91,['Vanilla Ice'],7GXXMm3DB1VswVcuGyInUd,https://i.scdn.co/image/13ce9c64587f0ae64addcf03e7ba9f0549470541,"['hip house', 'miami hip hop']",285800,False,42,0.851,0.514,4,-15.279,0.165,0.000928,3.58e-06,0.381,0.573,100.425
91,7bPu9dgSyx0lTFm4iecxI2,Alright,1990,92,['Janet Jackson'],4qwGe91Bz9K2T8jXTZ815W,https://i.scdn.co/image/ab6761610000e5eb68ab782284f90f0685619bb7,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",386506,False,33,0.668,0.881,11,-7.851,0.0353,0.0921,0.575,0.557,0.964,111.722
92,2MOOJh1xUgND4rLjB6h4jY,Get Up (Before The Night Is Over),1990,93,['Technotronic'],2Cd98zHVdZeOCisc6Gi2sB,https://i.scdn.co/image/928c2ce50b4e21ade812d62325049fac368f17f8,"['eurodance', 'europop', 'hip house', 'new beat']",337093,False,56,0.79,0.727,6,-11.84,0.105,0.00418,0.000162,0.0628,0.67,123.958
93,47uDHNJpq4zUfOM0RFdEbV,Do Me!,1990,94,['Bell Biv DeVoe'],2zFZiWQJFFshzojycnXoTL,https://i.scdn.co/image/cf133c3918ee70ed786b6af3450e4bf044d6c225,"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",272426,False,43,0.714,0.735,7,-8.03,0.0373,0.0179,1.56e-05,0.238,0.704,107.822
94,1TYt5etb427hvOod3EKJA5,Can't Stop,1990,95,['After 7'],4UPcJIhr5K5fPsm4itqT7E,https://i.scdn.co/image/ab6761610000e5eb861fdafece9a728e9023455e,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",247906,False,46,0.727,0.811,0,-11.547,0.0385,0.245,1.22e-05,0.192,0.808,97.098
95,0Mb20VmqR2lvtgbEermW2v,Policy of Truth,1990,96,['Depeche Mode'],762310PdDnwsDxAQxzQkfX,https://i.scdn.co/image/ab6761610000e5eb8ada6bad4c9b276b7fd24874,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",293986,False,61,0.686,0.644,8,-7.286,0.0276,0.0121,0.203,0.126,0.372,114.203
96,4Qxv2L4JICAWLFrBV6QeH8,Around The Way Girl,1990,97,['LL Cool J'],1P8IfcNKwrkQP5xJWuhaOC,https://i.scdn.co/image/77705115296b3f2b788c4fe37bfacea73d9b7370,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']",246533,False,55,0.608,0.669,1,-10.834,0.335,0.00435,0.0109,0.337,0.679,202.062
97,78fTO9KOXmWLkm1r6Ko2Uq,Infinity,1990,98,['Guru Josh'],0GWezHEUuBQvQM31OaWlS7,https://i.scdn.co/image/ab67616d0000b273c24c489de3040f32d80f21f6,[],241506,False,53,0.609,0.762,7,-13.992,0.0416,0.00504,0.877,0.183,0.228,125.117
98,4cRR2gUTOerkUOW5iZpm91,Feels Good,1990,99,['Tony! Toni! Toné!'],7vWlb4pM85jCHvV771qZZW,https://i.scdn.co/image/0052c043eab388b7bcecdc5e9ef859c1dfe0f148,"['funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",298373,False,57,0.827,0.852,2,-12.052,0.0942,0.115,1.49e-05,0.299,0.635,117.17
99,4EqCvUpjREyjrdxFnXbhAb,I Still Haven't Found What I'm Looking For,1990,100,['The Chimes'],1zIiPjzcnAXkhlVUpL3A5A,https://i.scdn.co/image/42f37d459c55260c90cc28f11d38126b8235eb3b,[],242013,False,33,0.614,0.476,1,-11.727,0.0492,0.125,2.55e-06,0.069,0.784,87.673
100,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,1999,1,['Backstreet Boys'],5rSXSAkZ67PYJSvpUpkOr7,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,"['boy band', 'dance pop']",213306,False,79,0.689,0.694,6,-5.83,0.027,0.257,0.0,0.148,0.482,99.039
101,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,1999,2,['Britney Spears'],26dSoYclwsYLMAKD3tpOr4,https://i.scdn.co/image/ab6761610000e5ebf2ac13247b26025069dbdc4e,"['dance pop', 'pop', 'post-teen pop']",211066,False,79,0.759,0.699,0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96
102,75IN3CtuZwTHTnZvYM4qnJ,My Name Is,1999,3,['Eminem'],7dGJo4pcD2V6oG8kP0tJRR,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,"['detroit hip hop', 'hip hop', 'rap']",268400,True,73,0.869,0.68,1,-6.233,0.318,0.0416,1.12e-06,0.0914,0.815,85.519
103,4lO57zZGFcj7vSY4QhfVDq,She's The One,1999,4,['Robbie Williams'],2HcwFjNelS49kFbfvMxQYw,https://i.scdn.co/image/ab6761610000e5eb15709ba37709bc245a116a1c,"['dance pop', 'dance rock', 'europop', 'pop']",258026,False,68,0.243,0.609,10,-8.451,0.0323,0.663,1.13e-05,0.221,0.333,166.668
104,5Mmk2ii6laakqfeCT7OnVD,Thong Song,1999,5,['Sisqo'],6x9QLdzo6eBZxJ1bHsDkjg,https://i.scdn.co/image/65c4f2d897d65c2236ddc7ab761887910f8ac02f,"['hip hop', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",253733,True,68,0.706,0.888,2,-6.959,0.0654,0.119,9.64e-05,0.07,0.714,121.549
105,4I7DV3MIgxJGlObiy9s6nx,That Don't Impress Me Much,1999,6,['Shania Twain'],5e4Dhzv426EvQe3aDb64jL,https://i.scdn.co/image/ab6761610000e5ebf04cbe533ce2d55373f49b2b,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",238706,False,68,0.743,0.873,10,-4.943,0.0507,0.14,0.0,0.142,0.965,125.005
106,6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,1999,7,['Savage Garden'],3NRFinRTEqUCfaTTZmk8ek,https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719,"['boy band', 'dance pop', 'europop', 'pop rock']",250360,False,69,0.61,0.497,9,-9.88,0.0279,0.32,6.11e-05,0.0884,0.739,85.031
107,5yaCquc7koPqtgj7v0lwHX,Waiting for Tonight,1999,8,['Jennifer Lopez'],2DlGxzQSjYe5N6G9nkYghR,https://i.scdn.co/image/ab6761610000e5eb3d64ba38af62713c1e907466,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",246426,False,62,0.695,0.945,10,-6.165,0.0418,0.00341,0.0727,0.103,0.84,125.013
108,11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,1999,9,['Christina Aguilera'],1l7ZsJRRS8wlW3WfJfPfNS,https://i.scdn.co/image/ab6761610000e5eb6a18e7a99012e462ba5f8611,"['dance pop', 'pop', 'post-teen pop']",217573,False,72,0.633,0.8,1,-6.945,0.166,0.209,0.000123,0.137,0.913,175.716
109,3v0uXfyMEZ1lGvBOv1Y4ar,Bring It All Back,1999,10,['S Club 7'],1kM5rgJvkiDMOoKX56H6pX,https://i.scdn.co/image/b24d7f79496b9767e070fc7dc1a623eafb9d7674,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']",214400,False,64,0.679,0.903,4,-4.914,0.0463,0.333,0.0,0.372,0.872,108.114
110,1UI0l2L66HJ9AtoEOlHzv4,Sometimes,1999,11,['Britney Spears'],26dSoYclwsYLMAKD3tpOr4,https://i.scdn.co/image/ab6761610000e5ebf2ac13247b26025069dbdc4e,"['dance pop', 'pop', 'post-teen pop']",245066,False,68,0.745,0.742,10,-5.693,0.0259,0.42,0.0,0.102,0.806,95.996
111,08zfRiERqpy7J0x8akk7zt,(God Must Have Spent) A Little More Time On You - Remix,1999,12,['*NSYNC'],6Ff53KvcvAj5U7Z1vojB5o,https://i.scdn.co/image/c56cf0cc89c8ecfec7145cf065ea2006d0706605,"['boy band', 'dance pop', 'pop', 'post-teen pop']",241493,False,53,0.375,0.527,10,-8.422,0.0507,0.449,0.0,0.305,0.303,167.242
112,0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,1999,13,['Ronan Keating'],3nlHsNqwCSvT988ZfSW1Yh,https://i.scdn.co/image/ab6761610000e5ebc7538bd3293f5e3b292cf3e4,"['dance pop', 'europop', 'soft rock']",256825,False,74,0.461,0.448,7,-10.665,0.0246,0.161,1.18e-06,0.0811,0.418,173.86
113,5giCRvTkp5GV5UIAORAOof,If I Let You Go - Radio Edit,1999,14,['Westlife'],5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd,"['boy band', 'dance pop', 'europop']",221533,False,4,0.579,0.697,0,-4.255,0.0287,0.00575,0.0,0.0775,0.64,181.995
114,7p9dd71JR2ucoAuO1Sy0VZ,When You're Gone,1999,15,"['Bryan Adams', 'Melanie C']",3Z02hBLubJxuFJfhacLSDc,https://i.scdn.co/image/ab6761610000e5ebb78e6a930e1b4892a71c24b4,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",204893,False,68,0.546,0.931,0,-6.344,0.0341,0.000299,2.92e-05,0.11,0.643,125.495
115,1KGi9sZVMeszgZOWivFpxs,No Scrubs,1999,16,['TLC'],0TImkz4nPqjegtVSMZnMRq,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",214400,False,78,0.743,0.675,8,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909
116,0mrU1w2UMIZnR2I6oguwGz,Keep On Movin',1999,17,"['Five', 'Steve Mac']",6rEzedK7cKWjeQWdAYvWVG,https://i.scdn.co/image/ab6761610000e5ebc6f9bc184ff756f25df6a0d6,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",197400,False,61,0.742,0.854,7,-7.794,0.0332,0.0345,0.0,0.0689,0.962,135.015
117,6sbXGUn9V9ZaLwLdOfpKRE,Larger Than Life,1999,18,['Backstreet Boys'],5rSXSAkZ67PYJSvpUpkOr7,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,"['boy band', 'dance pop']",232826,False,67,0.661,0.973,0,-2.994,0.037,0.11,1.74e-05,0.617,0.75,108.037
118,1AM1o0mKbgAK5oMpY8B3Z7,Angel of Mine,1999,19,['Monica'],6nzxy2wXs6tLgzEtqOkEi2,https://i.scdn.co/image/ab6761610000e5eb019557c429663c90dcb1c587,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",250173,False,65,0.592,0.562,10,-6.869,0.0239,0.00373,3.23e-05,0.223,0.208,90.16
119,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,1999,20,['Ricky Martin'],7slfeZO9LsJbWgpkIoXBUJ,https://i.scdn.co/image/ab6761610000e5eb9d5bdcf9119511675cb00d4c,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",243160,False,74,0.425,0.954,1,-3.756,0.0476,0.00414,0.0,0.0555,0.933,178.043
120,2x1D20z93vGEjtTP07GOOr,Swear It Again - Radio Edit,1999,21,['Westlife'],5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd,"['boy band', 'dance pop', 'europop']",247933,False,4,0.626,0.532,9,-7.205,0.0275,0.296,0.0,0.123,0.33,130.071
121,0BUoLE4o9eVahDHvTqak67,Unpretty,1999,22,['TLC'],0TImkz4nPqjegtVSMZnMRq,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",278066,False,62,0.648,0.622,7,-6.063,0.0428,0.00152,5.97e-05,0.109,0.51,88.684
122,1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,1999,23,['Britney Spears'],26dSoYclwsYLMAKD3tpOr4,https://i.scdn.co/image/ab6761610000e5ebf2ac13247b26025069dbdc4e,"['dance pop', 'pop', 'post-teen pop']",198066,False,63,0.748,0.939,0,-4.288,0.0341,0.0534,0.0,0.32,0.96,104.001
123,5FypLOLmX3qpjiZq8eUTTV,I Do (Cherish You),1999,24,['98º'],6V03b3Y36lolYP2orXn8mV,https://i.scdn.co/image/ab6761610000e5ebcdabdd5221df627ac4c027af,"['boy band', 'dance pop']",225933,False,45,0.572,0.485,8,-7.337,0.0362,0.596,0.0,0.131,0.257,81.019
124,6mwA6YiKDjAUG8kWvRRUPh,Back At One,1999,25,['Brian McKnight'],6k0IBR0lU42s2GYpNX7kA9,https://i.scdn.co/image/ab6761610000e5eba321f3c15aba64107baa5ae2,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",263666,False,70,0.661,0.346,11,-9.115,0.03,0.452,0.0,0.131,0.256,129.752
125,0LXosXV9ZvmzIpzUsOMuLv,You'll Be In My Heart,1999,26,['Phil Collins'],4lxfqrEsLX6N1N4OCSkILp,https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d,"['mellow gold', 'rock drums', 'soft rock']",258399,False,55,0.568,0.748,8,-6.523,0.0298,0.0572,4.48e-06,0.0932,0.615,96.699
126,5TuzQ44lPWTCKbfXbNIEXg,The Animal Song,1999,27,['Savage Garden'],3NRFinRTEqUCfaTTZmk8ek,https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719,"['boy band', 'dance pop', 'europop', 'pop rock']",278000,False,55,0.652,0.669,6,-7.663,0.037,0.0639,3.83e-06,0.0671,0.834,116.088
127,0jsANwwkkHyyeNyuTFq2XO,Heartbreaker (feat. Jay-Z),1999,28,"['Mariah Carey', 'JAY-Z']",4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5ebbeb3a15b2f2f6515f3a82a58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",285706,False,66,0.524,0.816,1,-5.872,0.37,0.383,0.0,0.349,0.789,200.031
128,7uYroF9RRrhRJBrigRvB6H,Summer Girls,1999,29,['LFO'],1FizW0swe8ODtXvEOHXbHX,https://i.scdn.co/image/ab6761610000e5eb62b23679ff3799bcebc37ae3,['boy band'],257333,False,59,0.814,0.808,7,-5.034,0.155,0.161,0.0,0.0616,0.738,99.816
129,6kQz6t5z1FK4uohPh8Kd73,Let's Get Loud,1999,30,['Jennifer Lopez'],2DlGxzQSjYe5N6G9nkYghR,https://i.scdn.co/image/ab6761610000e5eb3d64ba38af62713c1e907466,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",238226,False,68,0.82,0.937,5,-4.81,0.0542,0.139,7.51e-05,0.325,0.922,131.006
130,144JMbvbR5txNzoZ112wo4,Strong Enough,1999,31,['Cher'],72OaDtakiy6yFqkt4TsiFt,https://i.scdn.co/image/ab6761610000e5eb7f23b93005b02c1503cc5379,"['dance pop', 'hollywood', 'new wave pop', 'pop']",224000,False,67,0.593,0.923,0,-6.19,0.101,0.0495,0.0,0.29,0.587,124.862
131,21ixeD8mGouF993kgb4MER,S Club Party,1999,32,['S Club 7'],1kM5rgJvkiDMOoKX56H6pX,https://i.scdn.co/image/b24d7f79496b9767e070fc7dc1a623eafb9d7674,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']",210466,False,57,0.638,0.879,6,-6.534,0.0425,0.0697,0.0,0.414,0.778,101.999
132,6ZNw9Cnc85OeHZrjMAZJfY,Goodbye,1999,33,['Spice Girls'],0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,"['dance pop', 'europop', 'girl group', 'pop']",275426,False,53,0.552,0.694,4,-4.489,0.026,0.0846,0.0,0.117,0.359,136.019
133,5fa6K4cBjQKSqz1FitiPX9,The Hardest Thing,1999,34,['98º'],6V03b3Y36lolYP2orXn8mV,https://i.scdn.co/image/ab6761610000e5ebcdabdd5221df627ac4c027af,"['boy band', 'dance pop']",272933,False,43,0.718,0.503,10,-7.024,0.0287,0.162,0.0,0.0683,0.595,87.986
134,30ngg6jCMqOBcvj5fLgfBe,Flying Without Wings,1999,35,['Westlife'],5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd,"['boy band', 'dance pop', 'europop']",215306,False,3,0.258,0.493,8,-7.956,0.041,0.323,0.0,0.21,0.267,72.729
135,7mnGQesk1TzQLzQ9bYWZPR,She's so High,1999,36,['Tal Bachman'],3KEb1kbIZN5jumsjFEWgSW,https://i.scdn.co/image/51a434b8fc410ab7e3ea0e331544591e19720200,['pop rock'],224693,False,71,0.537,0.84,9,-4.626,0.0363,0.2,2.15e-06,0.0998,0.211,124.269
136,3WWxgARaLzJ8cILPCVPyR6,We’re Going to Ibiza!,1999,37,['Vengaboys'],0cwmNvclzPd8mQnoHuIksj,https://i.scdn.co/image/ab6761610000e5eb8da941abb31d52fc08e7ec16,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",217539,False,63,0.786,0.876,1,-4.899,0.0362,0.0114,0.000784,0.0796,0.966,103.983
137,6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),1999,38,['Lou Bega'],46lnlnlU0dXTDpoAUmH6Qx,https://i.scdn.co/image/ab6761610000e5ebe9200a6d8565766425c9a1e1,['latin pop'],220293,False,76,0.622,0.807,5,-6.752,0.408,0.103,0.0,0.306,0.892,174.06
138,7861kBrZ5aw7o4NfggcyYW,It's Not Right But It's Okay,1999,39,['Whitney Houston'],6XpaIBNiVzIetEPCWDvAFP,https://i.scdn.co/image/ab6761610000e5ebcd9f60ab57585bf3b77ecc51,"['dance pop', 'pop', 'urban contemporary']",292400,False,64,0.805,0.802,1,-7.076,0.1,0.162,0.000883,0.0698,0.531,127.924
139,1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",1999,40,"[""Destiny's Child""]",1Y8cdNmUJH7yBTd9yOvr5i,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",256026,False,79,0.845,0.576,11,-5.15,0.153,0.139,0.0,0.0764,0.461,127.641
140,1ySwd43oWXbrytN2BD0Mhb,"Bailamos - From ""Wild Wild West""",1999,41,['Enrique Iglesias'],7qG3b048QCHVRO5Pv1T5lw,https://i.scdn.co/image/ab6761610000e5eb4405a358db22be11fba66cd4,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",212693,False,60,0.629,0.885,7,-4.508,0.0384,0.0532,0.00252,0.105,0.567,99.881
141,3Yqk2pdNJUtI7VOtweASV8,Tragedy,1999,42,['Steps'],17UkABEasVRlCcIFZ3wHb7,https://i.scdn.co/image/ab6761610000e5eb94789c41e0473824f0a8c043,"['bubblegum dance', 'dance pop', 'diva house', 'europop']",270773,False,55,0.673,0.905,2,-6.208,0.0342,0.0218,0.00501,0.242,0.853,125.036
142,4fazGt0v2v2zkzddQOcDZD,Don't Call Me Baby,1999,43,['Madison Avenue'],6otgz5gkB40UnWFwTy0VDh,https://i.scdn.co/image/ab6761610000e5eb64dcf6d6cb88d68cd124bddf,"['disco house', 'vocal house']",228140,False,56,0.808,0.982,3,-6.588,0.0311,0.0585,0.00689,0.35,0.961,124.999
143,3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,1999,44,['Jennifer Lopez'],2DlGxzQSjYe5N6G9nkYghR,https://i.scdn.co/image/ab6761610000e5eb3d64ba38af62713c1e907466,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",266000,False,63,0.68,0.625,11,-7.0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02
144,1T4ESEbRfULesxX4zLUrCv,When The Going Gets Tough,1999,45,['Boyzone'],6X9aYHnQ75YI8o08aoa0iS,https://i.scdn.co/image/588a07548bc91a664fafbaa04c1936a4759f5bcf,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",216733,False,43,0.739,0.843,6,-4.552,0.0338,0.126,1.39e-06,0.355,0.828,128.021
145,2ccW4vFSVKRgVjkZzvdjRw,That's Why You Go Away,1999,46,['Michael Learns To Rock'],7zMVPOJPs5jgU8NorRxqJe,https://i.scdn.co/image/ab6761610000e5eb36c142243f2dd58b8544f673,"['boy band', 'danish pop rock']",253093,False,65,0.621,0.533,7,-7.222,0.0265,0.343,0.0,0.0881,0.322,126.987
146,0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),1999,47,"['Santana', 'Rob Thomas']",6GI52t8N5F02MxU0g5U69P,https://i.scdn.co/image/e1bfc98896b3638caa59ef227d52fb1a2208375d,"['blues rock', 'classic rock', 'mexican classic rock']",294986,False,69,0.609,0.923,9,-3.908,0.0338,0.16,4.73e-06,0.295,0.961,115.996
147,1pg3TwSrcNPWZ0QqM2offt,If Ya Gettin' Down,1999,48,['Five'],6rEzedK7cKWjeQWdAYvWVG,https://i.scdn.co/image/ab6761610000e5ebc6f9bc184ff756f25df6a0d6,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",180373,False,50,0.816,0.831,11,-7.805,0.0494,0.0637,0.0,0.382,0.882,110.79
